"year","variable","ensemble","model","experiment","value","problem"
1864,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.0286981662114461,NA
1865,"heatflux","r3i1p1","CanESM2","esmHistorical",0.609611796836058,NA
1866,"heatflux","r3i1p1","CanESM2","esmHistorical",0.212432563304901,NA
1867,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.165969004233678,NA
1868,"heatflux","r3i1p1","CanESM2","esmHistorical",0.202352583408356,NA
1869,"heatflux","r3i1p1","CanESM2","esmHistorical",0.0544267247120539,NA
1870,"heatflux","r3i1p1","CanESM2","esmHistorical",0.750536436835925,NA
1871,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.461774528026581,NA
1872,"heatflux","r3i1p1","CanESM2","esmHistorical",0.0619847575823466,NA
1873,"heatflux","r3i1p1","CanESM2","esmHistorical",0.209736682474613,NA
1874,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.0120772322018941,NA
1875,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.0973544120788574,NA
1876,"heatflux","r3i1p1","CanESM2","esmHistorical",0.764341448744138,NA
1877,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.240420361359914,NA
1878,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.441943903764089,NA
1879,"heatflux","r3i1p1","CanESM2","esmHistorical",0.232875943183899,NA
1880,"heatflux","r3i1p1","CanESM2","esmHistorical",0.165390928586324,NA
1881,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.0626881917317708,NA
1882,"heatflux","r3i1p1","CanESM2","esmHistorical",0.396127790212631,NA
1883,"heatflux","r3i1p1","CanESM2","esmHistorical",-1.44570332765579,NA
1884,"heatflux","r3i1p1","CanESM2","esmHistorical",-1.53121861815453,NA
1885,"heatflux","r3i1p1","CanESM2","esmHistorical",-1.90832657615344,NA
1886,"heatflux","r3i1p1","CanESM2","esmHistorical",-1.10986522833506,NA
1887,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.235285023848216,NA
1888,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.087378720442454,NA
1889,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.103919208049774,NA
1890,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.750243703524272,NA
1891,"heatflux","r3i1p1","CanESM2","esmHistorical",0.0601680080095927,NA
1892,"heatflux","r3i1p1","CanESM2","esmHistorical",0.164081990718842,NA
1893,"heatflux","r3i1p1","CanESM2","esmHistorical",0.0413321256637573,NA
1894,"heatflux","r3i1p1","CanESM2","esmHistorical",0.179664433002472,NA
1895,"heatflux","r3i1p1","CanESM2","esmHistorical",0.288974998208384,NA
1896,"heatflux","r3i1p1","CanESM2","esmHistorical",0.208321650822957,NA
1897,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.694177190462748,NA
1898,"heatflux","r3i1p1","CanESM2","esmHistorical",0.696252627608677,NA
1899,"heatflux","r3i1p1","CanESM2","esmHistorical",0.363756279150645,NA
1900,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.314377844333649,NA
1901,"heatflux","r3i1p1","CanESM2","esmHistorical",0.467515865961711,NA
1902,"heatflux","r3i1p1","CanESM2","esmHistorical",0.141184856494268,NA
1903,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.554336865743001,NA
1904,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.730773866176605,NA
1905,"heatflux","r3i1p1","CanESM2","esmHistorical",0.582929184039434,NA
1906,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.0488605995972951,NA
1907,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.0498287479082743,NA
1908,"heatflux","r3i1p1","CanESM2","esmHistorical",0.207005540529887,NA
1909,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.94181231657664,NA
1910,"heatflux","r3i1p1","CanESM2","esmHistorical",0.526803622643153,NA
1911,"heatflux","r3i1p1","CanESM2","esmHistorical",0.192846198876699,NA
1912,"heatflux","r3i1p1","CanESM2","esmHistorical",0.297944178183873,NA
1913,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.464203091959159,NA
1914,"heatflux","r3i1p1","CanESM2","esmHistorical",0.0716060400009155,NA
1915,"heatflux","r3i1p1","CanESM2","esmHistorical",0.443901300430298,NA
1916,"heatflux","r3i1p1","CanESM2","esmHistorical",0.500583469867706,NA
1917,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.392935554186503,NA
1918,"heatflux","r3i1p1","CanESM2","esmHistorical",0.329288244247437,NA
1919,"heatflux","r3i1p1","CanESM2","esmHistorical",0.107426524162292,NA
1920,"heatflux","r3i1p1","CanESM2","esmHistorical",0.599585985143979,NA
1921,"heatflux","r3i1p1","CanESM2","esmHistorical",0.160715540250142,NA
1922,"heatflux","r3i1p1","CanESM2","esmHistorical",0.785609066486359,NA
1923,"heatflux","r3i1p1","CanESM2","esmHistorical",0.0254714290301005,NA
1924,"heatflux","r3i1p1","CanESM2","esmHistorical",0.217836320400238,NA
1925,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.028353492418925,NA
1926,"heatflux","r3i1p1","CanESM2","esmHistorical",0.389001866181691,NA
1927,"heatflux","r3i1p1","CanESM2","esmHistorical",0.281772633393606,NA
1928,"heatflux","r3i1p1","CanESM2","esmHistorical",0.373899201552073,NA
1929,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.314577609300613,NA
1930,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.111189891894658,NA
1931,"heatflux","r3i1p1","CanESM2","esmHistorical",0.86327622551471,NA
1932,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.443782150745392,NA
1933,"heatflux","r3i1p1","CanESM2","esmHistorical",0.355476260185242,NA
1934,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.132237364848455,NA
1935,"heatflux","r3i1p1","CanESM2","esmHistorical",0.570533037185669,NA
1936,"heatflux","r3i1p1","CanESM2","esmHistorical",1.12037998437881,NA
1937,"heatflux","r3i1p1","CanESM2","esmHistorical",0.0155405203501383,NA
1938,"heatflux","r3i1p1","CanESM2","esmHistorical",0.44532456000646,NA
1939,"heatflux","r3i1p1","CanESM2","esmHistorical",0.258630434672038,NA
1940,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.141506637136141,NA
1941,"heatflux","r3i1p1","CanESM2","esmHistorical",0.425182243188222,NA
1942,"heatflux","r3i1p1","CanESM2","esmHistorical",0.288001477718353,NA
1943,"heatflux","r3i1p1","CanESM2","esmHistorical",0.416933027406534,NA
1944,"heatflux","r3i1p1","CanESM2","esmHistorical",0.138452748457591,NA
1945,"heatflux","r3i1p1","CanESM2","esmHistorical",0.186978034675121,NA
1946,"heatflux","r3i1p1","CanESM2","esmHistorical",0.870340267817179,NA
1947,"heatflux","r3i1p1","CanESM2","esmHistorical",0.399762570858002,NA
1948,"heatflux","r3i1p1","CanESM2","esmHistorical",0.249171594778697,NA
1949,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.251194606224696,NA
1950,"heatflux","r3i1p1","CanESM2","esmHistorical",0.466329554716746,NA
1951,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.362042814493179,NA
1952,"heatflux","r3i1p1","CanESM2","esmHistorical",0.277285108963648,NA
1953,"heatflux","r3i1p1","CanESM2","esmHistorical",0.163411617279053,NA
1954,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.0957346359888713,NA
1955,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.051666647195816,NA
1956,"heatflux","r3i1p1","CanESM2","esmHistorical",0.694615483283997,NA
1957,"heatflux","r3i1p1","CanESM2","esmHistorical",0.102544546127319,NA
1958,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.0893872876962026,NA
1959,"heatflux","r3i1p1","CanESM2","esmHistorical",0.132355610529582,NA
1960,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.144938088953495,NA
1961,"heatflux","r3i1p1","CanESM2","esmHistorical",0.0909663438796997,NA
1962,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.517761250336965,NA
1963,"heatflux","r3i1p1","CanESM2","esmHistorical",-1.13652731912831,NA
1964,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.654429982105891,NA
1965,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.268003563086192,NA
1966,"heatflux","r3i1p1","CanESM2","esmHistorical",0.570996761322021,NA
1967,"heatflux","r3i1p1","CanESM2","esmHistorical",0.598780440787474,NA
1968,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.417845249176025,NA
1969,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.360186378161112,NA
1970,"heatflux","r3i1p1","CanESM2","esmHistorical",0.150941689809163,NA
1971,"heatflux","r3i1p1","CanESM2","esmHistorical",0.573529620965322,NA
1972,"heatflux","r3i1p1","CanESM2","esmHistorical",0.318119128545125,NA
1973,"heatflux","r3i1p1","CanESM2","esmHistorical",1.09363041321437,NA
1974,"heatflux","r3i1p1","CanESM2","esmHistorical",0.557007531325022,NA
1975,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.340958138306936,NA
1976,"heatflux","r3i1p1","CanESM2","esmHistorical",1.01908174032966,NA
1977,"heatflux","r3i1p1","CanESM2","esmHistorical",0.961832741896311,NA
1978,"heatflux","r3i1p1","CanESM2","esmHistorical",0.43291915456454,NA
1979,"heatflux","r3i1p1","CanESM2","esmHistorical",0.906984408696493,NA
1980,"heatflux","r3i1p1","CanESM2","esmHistorical",0.953853408495585,NA
1981,"heatflux","r3i1p1","CanESM2","esmHistorical",1.21504028638204,NA
1982,"heatflux","r3i1p1","CanESM2","esmHistorical",-0.140494552751382,NA
1983,"heatflux","r3i1p1","CanESM2","esmHistorical",0.0193666815757751,NA
1984,"heatflux","r3i1p1","CanESM2","esmHistorical",0.391954104105632,NA
1985,"heatflux","r3i1p1","CanESM2","esmHistorical",1.14570967604717,NA
1986,"heatflux","r3i1p1","CanESM2","esmHistorical",0.207259217898051,NA
1987,"heatflux","r3i1p1","CanESM2","esmHistorical",0.581970373789469,NA
1988,"heatflux","r3i1p1","CanESM2","esmHistorical",1.87060353159904,NA
1989,"heatflux","r3i1p1","CanESM2","esmHistorical",0.693489034970601,NA
1990,"heatflux","r3i1p1","CanESM2","esmHistorical",0.968282520771027,NA
1991,"heatflux","r3i1p1","CanESM2","esmHistorical",0.305310701330503,NA
1992,"heatflux","r3i1p1","CanESM2","esmHistorical",-1.4111229578654,NA
1993,"heatflux","r3i1p1","CanESM2","esmHistorical",0.42600105702877,NA
1994,"heatflux","r3i1p1","CanESM2","esmHistorical",1.62728357811769,NA
1995,"heatflux","r3i1p1","CanESM2","esmHistorical",0.949253499507904,NA
1996,"heatflux","r3i1p1","CanESM2","esmHistorical",0.371801356474559,NA
1997,"heatflux","r3i1p1","CanESM2","esmHistorical",1.71812550226847,NA
1998,"heatflux","r3i1p1","CanESM2","esmHistorical",1.00367632508278,NA
1999,"heatflux","r3i1p1","CanESM2","esmHistorical",1.32297936578592,NA
2000,"heatflux","r3i1p1","CanESM2","esmHistorical",1.68056311209997,NA
2001,"heatflux","r3i1p1","CanESM2","esmHistorical",2.03605810801188,NA
2002,"heatflux","r3i1p1","CanESM2","esmHistorical",1.04192853967349,NA
2003,"heatflux","r3i1p1","CanESM2","esmHistorical",1.44971459110578,NA
2004,"heatflux","r3i1p1","CanESM2","esmHistorical",1.63151867190997,NA
2005,"heatflux","r3i1p1","CanESM2","esmHistorical",1.18674100438754,NA
1850,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.217713246742884,NA
1851,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.625984400510788,NA
1852,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.0541444619496663,NA
1853,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.65369168917338,NA
1854,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.401345441738764,NA
1855,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.21268040562669,NA
1856,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-1.65210286776225,NA
1857,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-3.13354021310806,NA
1858,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.218037645022074,NA
1859,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.0932729293902715,NA
1860,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.240598181883494,NA
1861,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-1.07161512970924,NA
1862,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-1.82688536246618,NA
1863,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-1.09076803922653,NA
1864,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.120007197062174,NA
1865,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.000720202922821045,NA
1866,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.309887886047363,NA
1867,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.127288699150085,NA
1868,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.0257203280925751,NA
1869,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.111810137828191,NA
1870,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.960676312446594,NA
1871,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.377668778101603,NA
1872,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.10153448581696,NA
1873,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.00992168486118,NA
1874,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.558670530716578,NA
1875,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.920007884502411,NA
1876,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.660311341285706,NA
1877,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.452294647693634,NA
1878,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.13781807820002,NA
1879,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.39491221991678,NA
1880,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.8129856189092,NA
1881,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.23246098558108,NA
1882,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.651806384325027,NA
1883,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-1.91090146700541,NA
1884,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-1.21147958437602,NA
1885,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-2.4098171244065,NA
1886,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-1.13007408380508,NA
1887,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.540790259838104,NA
1888,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.06468210617701,NA
1889,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.178151359160741,NA
1890,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-2.1775176525116,NA
1891,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.08073021968206,NA
1892,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.896044135093689,NA
1893,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.28844275077184,NA
1894,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.268607238928477,NA
1895,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.24420440196991,NA
1896,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.69747493664424,NA
1897,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.951949715614319,NA
1898,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",3.1009309887886,NA
1899,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.431657378872236,NA
1900,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.701779663562775,NA
1901,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.37819537768761,NA
1902,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.06025197108587,NA
1903,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-1.21527894337972,NA
1904,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.77657562494278,NA
1905,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.5465350287656,NA
1906,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.957694907983144,NA
1907,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.492416679859161,NA
1908,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.432924966017405,NA
1909,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.975651065508525,NA
1910,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.22439325849215,NA
1911,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.814626614252726,NA
1912,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.723428095380465,NA
1913,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.364124561349551,NA
1914,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-1.32055893043677,NA
1915,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.10229355096817,NA
1916,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.115666971852382,NA
1917,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-1.16795343160629,NA
1918,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.813430885473887,NA
1919,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.699631114800771,NA
1920,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.01552731295427,NA
1921,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.35010346770287,NA
1922,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.51181694368521,NA
1923,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.0635372400283813,NA
1924,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.0975591242313385,NA
1925,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.552529255549113,NA
1926,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.0761266201734543,NA
1927,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.522616783777873,NA
1928,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.369499325752258,NA
1929,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-1.65125105778376,NA
1930,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.800804356733958,NA
1931,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.618642754852772,NA
1932,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.240175267060598,NA
1933,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.958983433743318,NA
1934,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.700922220945358,NA
1935,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.37064898014069,NA
1936,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.222319111227989,NA
1937,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.281244516372681,NA
1938,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.199995418389638,NA
1939,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.130225047469139,NA
1940,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-2.20612969001134,NA
1941,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.390028735001882,NA
1942,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.336480836073558,NA
1943,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.349900986378392,NA
1944,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.514292140801748,NA
1945,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.19475645323594,NA
1946,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.67695955435435,NA
1947,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.207365095615387,NA
1948,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-1.26023294528325,NA
1949,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-2.01562149326007,NA
1950,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.486061672369639,NA
1951,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.747548401355743,NA
1952,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.58599289258321,NA
1953,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.281147380669912,NA
1954,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.431820114453634,NA
1955,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.75058379769325,NA
1956,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.08862098058065,NA
1957,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.267099509636561,NA
1958,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.01949880023797,NA
1959,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.0586856007576,NA
1960,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.65159864226977,NA
1961,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.158462711144239,NA
1962,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.552359501520793,NA
1963,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-1.19872663418452,NA
1964,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-1.66711477935314,NA
1965,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.454530835151672,NA
1966,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.80818909406662,NA
1967,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.240998111665249,NA
1968,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.70286484559377,NA
1969,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.413005580504735,NA
1970,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.510929624239604,NA
1971,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.125384330749512,NA
1972,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.766621987024943,NA
1973,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.80575048923492,NA
1974,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.42391350865364,NA
1975,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.12542749444644,NA
1976,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",3.24766596158346,NA
1977,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.29513799150785,NA
1978,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.234622557957967,NA
1979,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.41420443852743,NA
1980,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.65383165081342,NA
1981,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.88082425793012,NA
1982,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.417651499311129,NA
1983,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.259328405062358,NA
1984,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.886860092480977,NA
1985,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.397418955961863,NA
1986,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.00400612751642863,NA
1987,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.5735631386439,NA
1988,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.67991626262665,NA
1989,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.585532506306966,NA
1990,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.20616220434507,NA
1991,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.314184798548619,NA
1992,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-1.95199672877789,NA
1993,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.460297726094723,NA
1994,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.0529915690422058,NA
1995,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.47030716141065,NA
1996,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.936549345652262,NA
1997,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.430438141028086,NA
