"year","value","variable","ensemble","model","experiment"
2051,2.65487861633301,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2052,3.116783618927,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2053,3.2715790271759,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2054,3.50172901153564,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2055,3.13176512718201,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2056,2.4645299911499,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2057,3.52193188667297,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2058,3.71650099754333,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2059,3.60818219184875,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2060,4.06153249740601,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2061,3.006272315979,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2062,3.87242746353149,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2063,3.60542130470276,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2064,3.11215472221375,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2065,3.16622042655945,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2066,3.50910353660583,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2067,3.82511186599731,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2068,3.80603814125061,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2069,3.82148694992065,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2070,3.75673651695251,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2071,3.63352704048157,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2072,3.71955513954163,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2073,4.15132188796997,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2074,4.59003257751465,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2075,3.98872184753418,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2076,4.04073476791382,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2077,3.4116952419281,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2078,4.66923236846924,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2079,4.71032619476318,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2080,4.24760007858276,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2081,3.32675123214722,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2082,3.39843535423279,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2083,4.27206134796143,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2084,3.92043519020081,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2085,3.59296989440918,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2086,4.34730195999146,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2087,4.58428955078125,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2088,4.60205841064453,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2089,4.3086051940918,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2090,3.95164966583252,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2091,4.84353828430176,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2092,4.50348997116089,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2093,4.59823274612427,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2094,4.91143798828125,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2095,4.33580160140991,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2096,4.78985500335693,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2097,5.38125276565552,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2098,5.45981216430664,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2099,4.37604951858521,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2100,4.61167669296265,"heatflux","r1i1p1","MPI-ESM-LR","esmrcp85"
2006,1.10429883003235,"heatflux","r1i1p1","MRI-ESM1","esmrcp85"
2007,1.43954062461853,"heatflux","r1i1p1","MRI-ESM1","esmrcp85"
2008,0.876324653625488,"heatflux","r1i1p1","MRI-ESM1","esmrcp85"
2009,1.34511721134186,"heatflux","r1i1p1","MRI-ESM1","esmrcp85"
2010,1.2010805606842,"heatflux","r1i1p1","MRI-ESM1","esmrcp85"
2011,1.20927894115448,"heatflux","r1i1p1","MRI-ESM1","esmrcp85"
2012,0.971942365169525,"heatflux","r1i1p1","MRI-ESM1","esmrcp85"
2013,1.49549734592438,"heatflux","r1i1p1","MRI-ESM1","esmrcp85"
2014,1.42160093784332,"heatflux","r1i1p1","MRI-ESM1","esmrcp85"
2015,1.66875982284546,"heatflux","r1i1p1","MRI-ESM1","esmrcp85"
2016,1.82876014709473,"heatflux","r1i1p1","MRI-ESM1","esmrcp85"
2017,0.856199979782104,"heatflux","r1i1p1","MRI-ESM1","esmrcp85"
2018,1.14271092414856,"heatflux","r1i1p1","MRI-ESM1","esmrcp85"
2019,1.66672646999359,"heatflux","r1i1p1","MRI-ESM1","esmrcp85"
2020,1.35032618045807,"heatflux","r1i1p1","MRI-ESM1","esmrcp85"
2021,1.73027801513672,"heatflux","r1i1p1","MRI-ESM1","esmrcp85"
2022,1.88797748088837,"heatflux","r1i1p1","MRI-ESM1","esmrcp85"
2023,0.77735298871994,"heatflux","r1i1p1","MRI-ESM1","esmrcp85"
2024,1.83405756950378,"heatflux","r1i1p1","MRI-ESM1","esmrcp85"
